,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_Qual,Fireplaces,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Mo_Sold,Year_Sold,MS_SubClass_b'Duplex_All_Styles_and_Ages',MS_SubClass_b'One_Story_1945_and_Older',MS_SubClass_b'One_Story_1946_and_Newer_All_Styles',MS_SubClass_b'One_Story_PUD_1946_and_Newer',MS_SubClass_b'One_Story_with_Finished_Attic_All_Ages',MS_SubClass_b'One_and_Half_Story_Finished_All_Ages',MS_SubClass_b'One_and_Half_Story_PUD_All_Ages',MS_SubClass_b'One_and_Half_Story_Unfinished_All_Ages',MS_SubClass_b'PUD_Multilevel_Split_Level_Foyer',MS_SubClass_b'Split_Foyer',MS_SubClass_b'Split_or_Multilevel',MS_SubClass_b'Two_Family_conversion_All_Styles_and_Ages',MS_SubClass_b'Two_Story_1945_and_Older',MS_SubClass_b'Two_Story_1946_and_Newer',MS_SubClass_b'Two_Story_PUD_1946_and_Newer',MS_SubClass_b'Two_and_Half_Story_All_Ages',MS_Zoning_b'A_agr',MS_Zoning_b'C_all',MS_Zoning_b'Floating_Village_Residential',MS_Zoning_b'I_all',MS_Zoning_b'Residential_High_Density',MS_Zoning_b'Residential_Low_Density',MS_Zoning_b'Residential_Medium_Density',Lot_Shape_b'Irregular',Lot_Shape_b'Moderately_Irregular',Lot_Shape_b'Regular',Lot_Shape_b'Slightly_Irregular',Land_Contour_b'Bnk',Land_Contour_b'HLS',Land_Contour_b'Low',Land_Contour_b'Lvl',Lot_Config_b'Corner',Lot_Config_b'CulDSac',Lot_Config_b'FR2',Lot_Config_b'FR3',Lot_Config_b'Inside',Neighborhood_b'Bloomington_Heights',Neighborhood_b'Blueste',Neighborhood_b'Briardale',Neighborhood_b'Brookside',Neighborhood_b'Clear_Creek',Neighborhood_b'College_Creek',Neighborhood_b'Crawford',Neighborhood_b'Edwards',Neighborhood_b'Gilbert',Neighborhood_b'Green_Hills',Neighborhood_b'Greens',Neighborhood_b'Iowa_DOT_and_Rail_Road',Neighborhood_b'Landmark',Neighborhood_b'Meadow_Village',Neighborhood_b'Mitchell',Neighborhood_b'North_Ames',Neighborhood_b'Northpark_Villa',Neighborhood_b'Northridge',Neighborhood_b'Northridge_Heights',Neighborhood_b'Northwest_Ames',Neighborhood_b'Old_Town',Neighborhood_b'Sawyer',Neighborhood_b'Sawyer_West',Neighborhood_b'Somerset',Neighborhood_b'South_and_West_of_Iowa_State_University',Neighborhood_b'Stone_Brook',Neighborhood_b'Timberland',Neighborhood_b'Veenker',Condition_1_b'Artery',Condition_1_b'Feedr',Condition_1_b'Norm',Condition_1_b'PosA',Condition_1_b'PosN',Condition_1_b'RRAe',Condition_1_b'RRAn',Condition_1_b'RRNe',Condition_1_b'RRNn',Bldg_Type_b'Duplex',Bldg_Type_b'OneFam',Bldg_Type_b'Twnhs',Bldg_Type_b'TwnhsE',Bldg_Type_b'TwoFmCon',House_Style_b'One_Story',House_Style_b'One_and_Half_Fin',House_Style_b'One_and_Half_Unf',House_Style_b'SFoyer',House_Style_b'SLvl',House_Style_b'Two_Story',House_Style_b'Two_and_Half_Fin',House_Style_b'Two_and_Half_Unf',Roof_Style_b'Flat',Roof_Style_b'Gable',Roof_Style_b'Gambrel',Roof_Style_b'Hip',Roof_Style_b'Mansard',Roof_Style_b'Shed',Exterior_1st_b'AsbShng',Exterior_1st_b'AsphShn',Exterior_1st_b'BrkComm',Exterior_1st_b'BrkFace',Exterior_1st_b'CBlock',Exterior_1st_b'CemntBd',Exterior_1st_b'HdBoard',Exterior_1st_b'ImStucc',Exterior_1st_b'MetalSd',Exterior_1st_b'Plywood',Exterior_1st_b'PreCast',Exterior_1st_b'Stone',Exterior_1st_b'Stucco',Exterior_1st_b'VinylSd',Exterior_1st_b'Wd Sdng',Exterior_1st_b'WdShing',Exterior_2nd_b'AsbShng',Exterior_2nd_b'AsphShn',Exterior_2nd_b'Brk Cmn',Exterior_2nd_b'BrkFace',Exterior_2nd_b'CBlock',Exterior_2nd_b'CmentBd',Exterior_2nd_b'HdBoard',Exterior_2nd_b'ImStucc',Exterior_2nd_b'MetalSd',Exterior_2nd_b'Other',Exterior_2nd_b'Plywood',Exterior_2nd_b'PreCast',Exterior_2nd_b'Stone',Exterior_2nd_b'Stucco',Exterior_2nd_b'VinylSd',Exterior_2nd_b'Wd Sdng',Exterior_2nd_b'Wd Shng',Mas_Vnr_Type_b'BrkCmn',Mas_Vnr_Type_b'BrkFace',Mas_Vnr_Type_b'CBlock',Mas_Vnr_Type_b'None',Mas_Vnr_Type_b'Stone',Foundation_b'BrkTil',Foundation_b'CBlock',Foundation_b'PConc',Foundation_b'Slab',Foundation_b'Stone',Foundation_b'Wood',Bsmt_Exposure_b'Av',Bsmt_Exposure_b'Gd',Bsmt_Exposure_b'Mn',Bsmt_Exposure_b'No',Bsmt_Exposure_b'No_Basement',BsmtFin_Type_1_b'ALQ',BsmtFin_Type_1_b'BLQ',BsmtFin_Type_1_b'GLQ',BsmtFin_Type_1_b'LwQ',BsmtFin_Type_1_b'No_Basement',BsmtFin_Type_1_b'Rec',BsmtFin_Type_1_b'Unf',BsmtFin_Type_2_b'ALQ',BsmtFin_Type_2_b'BLQ',BsmtFin_Type_2_b'GLQ',BsmtFin_Type_2_b'LwQ',BsmtFin_Type_2_b'No_Basement',BsmtFin_Type_2_b'Rec',BsmtFin_Type_2_b'Unf',Heating_QC_b'Excellent',Heating_QC_b'Fair',Heating_QC_b'Good',Heating_QC_b'Poor',Heating_QC_b'Typical',Fireplace_Qu_b'Excellent',Fireplace_Qu_b'Fair',Fireplace_Qu_b'Good',Fireplace_Qu_b'No_Fireplace',Fireplace_Qu_b'Poor',Fireplace_Qu_b'Typical',Garage_Type_b'Attchd',Garage_Type_b'Basment',Garage_Type_b'BuiltIn',Garage_Type_b'CarPort',Garage_Type_b'Detchd',Garage_Type_b'More_Than_Two_Types',Garage_Type_b'No_Garage',Garage_Finish_b'Fin',Garage_Finish_b'No_Garage',Garage_Finish_b'RFn',Garage_Finish_b'Unf',Fence_b'Good_Privacy',Fence_b'Good_Wood',Fence_b'Minimum_Privacy',Fence_b'Minimum_Wood_Wire',Fence_b'No_Fence',Sale_Type_b'COD',Sale_Type_b'CWD',Sale_Type_b'Con',Sale_Type_b'ConLD',Sale_Type_b'ConLI',Sale_Type_b'ConLw',Sale_Type_b'New',Sale_Type_b'Oth',Sale_Type_b'VWD',Sale_Type_b'WD ',Sale_Condition_b'Abnorml',Sale_Condition_b'AdjLand',Sale_Condition_b'Alloca',Sale_Condition_b'Family',Sale_Condition_b'Normal',Sale_Condition_b'Partial'
10,75.0,10000.0,5,4,1993.0,1994.0,0.0,1,2,4,3,7.0,0.0,763.0,763.0,763.0,892.0,1655.0,0.0,2.0,1.0,3.0,2,1.0,440.0,3,157.0,84.0,0.0,4.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,0.0,7980.0,5,6,1992.0,2007.0,0.0,1,3,4,3,1.0,0.0,233.0,1168.0,1187.0,0.0,1187.0,1.0,2.0,0.0,3.0,2,0.0,420.0,3,483.0,21.0,0.0,3.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12,63.0,8402.0,5,4,1998.0,1998.0,0.0,1,2,4,3,7.0,0.0,789.0,789.0,789.0,676.0,1465.0,0.0,2.0,1.0,3.0,2,1.0,393.0,3,0.0,75.0,0.0,5.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,85.0,10176.0,6,4,1990.0,1990.0,0.0,1,2,4,3,3.0,0.0,663.0,1300.0,1341.0,0.0,1341.0,1.0,1.0,1.0,2.0,3,1.0,506.0,3,192.0,0.0,0.0,2.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,0.0,6820.0,7,4,1985.0,1985.0,0.0,2,2,4,3,3.0,1120.0,0.0,1488.0,1502.0,0.0,1502.0,1.0,1.0,1.0,1.0,3,0.0,528.0,3,0.0,54.0,0.0,6.0,2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,47.0,53504.0,7,4,2003.0,2003.0,603.0,3,2,4,3,1.0,0.0,234.0,1650.0,1690.0,1589.0,3279.0,1.0,3.0,1.0,4.0,4,1.0,841.0,3,503.0,36.0,0.0,6.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,152.0,12134.0,7,6,1988.0,2005.0,0.0,2,2,4,3,3.0,0.0,132.0,559.0,1080.0,672.0,1752.0,0.0,2.0,0.0,4.0,2,0.0,492.0,3,325.0,12.0,0.0,6.0,2010.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17,88.0,11394.0,8,1,2010.0,2010.0,350.0,2,2,5,3,3.0,0.0,411.0,1856.0,1856.0,0.0,1856.0,1.0,1.0,1.0,1.0,4,1.0,834.0,3,113.0,0.0,0.0,6.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18,140.0,19138.0,3,4,1951.0,1951.0,0.0,1,2,3,3,4.0,0.0,744.0,864.0,864.0,0.0,864.0,0.0,1.0,0.0,2.0,2,0.0,400.0,3,0.0,0.0,0.0,6.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19,85.0,13175.0,5,5,1978.0,1988.0,119.0,1,2,4,3,1.0,163.0,589.0,1542.0,2073.0,0.0,2073.0,1.0,2.0,0.0,3.0,2,2.0,500.0,3,349.0,0.0,0.0,2.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,105.0,11751.0,5,5,1977.0,1977.0,480.0,1,2,4,3,2.0,0.0,1139.0,1844.0,1844.0,0.0,1844.0,0.0,2.0,0.0,3.0,2,1.0,546.0,3,0.0,122.0,0.0,1.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,85.0,10625.0,6,5,1974.0,1974.0,81.0,1,2,4,3,3.0,168.0,0.0,1053.0,1173.0,0.0,1173.0,1.0,2.0,0.0,3.0,3,2.0,528.0,3,0.0,120.0,0.0,1.0,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,0.0,7500.0,6,4,2000.0,2000.0,0.0,2,2,4,3,3.0,0.0,281.0,814.0,814.0,860.0,1674.0,1.0,2.0,1.0,3.0,3,0.0,663.0,3,0.0,96.0,0.0,1.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,0.0,11241.0,5,6,1970.0,1970.0,180.0,1,2,3,3,1.0,0.0,426.0,1004.0,1004.0,0.0,1004.0,1.0,1.0,0.0,2.0,2,1.0,480.0,3,0.0,0.0,0.0,3.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,0.0,12537.0,4,5,1971.0,2008.0,0.0,1,2,3,3,3.0,0.0,344.0,1078.0,1078.0,0.0,1078.0,1.0,1.0,1.0,3.0,2,1.0,500.0,3,0.0,0.0,0.0,4.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,65.0,8450.0,4,5,1968.0,1968.0,0.0,1,2,3,3,2.0,0.0,281.0,1056.0,1056.0,0.0,1056.0,1.0,1.0,0.0,3.0,2,1.0,304.0,3,0.0,85.0,184.0,7.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,70.0,8400.0,3,4,1970.0,1970.0,0.0,1,2,3,3,1.0,78.0,0.0,882.0,882.0,0.0,882.0,1.0,1.0,0.0,2.0,2,0.0,525.0,3,240.0,0.0,0.0,4.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,70.0,10500.0,3,4,1971.0,1971.0,0.0,1,2,3,3,1.0,0.0,432.0,864.0,864.0,0.0,864.0,0.0,1.0,0.0,3.0,2,1.0,0.0,0,0.0,0.0,0.0,4.0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,26.0,5858.0,6,4,1999.0,1999.0,0.0,2,2,4,3,3.0,0.0,354.0,1405.0,1337.0,0.0,1337.0,1.0,2.0,0.0,2.0,3,1.0,511.0,3,203.0,68.0,0.0,6.0,2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,21.0,1680.0,5,4,1971.0,1971.0,504.0,1,2,3,3,6.0,0.0,327.0,483.0,483.0,504.0,987.0,0.0,1.0,1.0,2.0,2,0.0,264.0,3,275.0,0.0,0.0,2.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
