MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Year_Sold,Sale_Type,Sale_Condition
b'Two_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',21.0,1680.0,b'Regular',b'Lvl',b'Inside',b'Briardale',b'Norm',b'Twnhs',b'Two_Story',5,4,1971.0,1971.0,b'Gable',b'CemntBd',b'CmentBd',b'BrkFace',236.0,1,2,b'CBlock',3,3,1,b'Unf',7.0,b'Unf',0.0,672.0,672.0,2,672.0,546.0,0.0,1218.0,0.0,0.0,1.0,1.0,3.0,1.0,2,0.0,0,b'No_Garage',b'No_Garage',0.0,0,201.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Abnorml'
b'Two_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',21.0,1680.0,b'Regular',b'Lvl',b'Inside',b'Briardale',b'Norm',b'Twnhs',b'Two_Story',5,6,1972.0,1972.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',281.0,1,2,b'CBlock',3,3,1,b'BLQ',2.0,b'Unf',0.0,355.0,672.0,3,672.0,546.0,0.0,1218.0,0.0,1.0,1.0,1.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',264.0,3,0.0,28.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',21.0,1680.0,b'Regular',b'Lvl',b'Inside',b'Briardale',b'Norm',b'Twnhs',b'Two_Story',5,4,1972.0,1972.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',504.0,1,2,b'CBlock',3,3,1,b'ALQ',1.0,b'Unf',0.0,207.0,483.0,2,483.0,465.0,0.0,948.0,0.0,0.0,1.0,1.0,2.0,1.0,2,0.0,0,b'Detchd',b'Unf',264.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',21.0,1680.0,b'Regular',b'Lvl',b'Inside',b'Briardale',b'Norm',b'Twnhs',b'Two_Story',5,4,1972.0,1972.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',504.0,1,2,b'CBlock',3,3,1,b'BLQ',2.0,b'Unf',0.0,143.0,525.0,3,525.0,567.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',264.0,3,352.0,0.0,0.0,0.0,0.0,0.0,b'Good_Privacy',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',21.0,1680.0,b'Regular',b'Lvl',b'Inside',b'Briardale',b'Norm',b'Twnhs',b'Two_Story',5,4,1972.0,1972.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',297.0,1,2,b'CBlock',3,3,1,b'Unf',7.0,b'Unf',0.0,483.0,483.0,2,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,2,1.0,1,b'Attchd',b'Unf',288.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',53.0,4043.0,b'Regular',b'Lvl',b'Inside',b'Northpark_Villa',b'Norm',b'TwnhsE',b'One_Story',5,4,1975.0,1975.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'CBlock',4,3,1,b'ALQ',1.0,b'BLQ',156.0,186.0,1069.0,3,1069.0,0.0,0.0,1069.0,0.0,1.0,2.0,0.0,2.0,1.0,2,1.0,1,b'Attchd',b'RFn',440.0,3,0.0,55.0,0.0,0.0,225.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',65.0,7514.0,b'Regular',b'Lvl',b'Inside',b'North_Ames',b'Norm',b'OneFam',b'One_Story',4,6,1967.0,1975.0,b'Hip',b'MetalSd',b'MetalSd',b'None',0.0,1,2,b'CBlock',3,3,2,b'ALQ',1.0,b'Rec',108.0,462.0,943.0,2,1387.0,0.0,0.0,1387.0,1.0,0.0,1.0,0.0,3.0,1.0,2,1.0,3,b'Attchd',b'RFn',300.0,3,0.0,0.0,240.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Split_Foyer',b'Residential_Low_Density',68.0,7838.0,b'Regular',b'Lvl',b'Inside',b'North_Ames',b'Norm',b'OneFam',b'SFoyer',4,4,1967.0,1967.0,b'Gable',b'HdBoard',b'HdBoard',b'None',0.0,1,2,b'CBlock',3,3,3,b'ALQ',1.0,b'Unf',0.0,95.0,864.0,2,900.0,0.0,0.0,900.0,1.0,0.0,1.0,0.0,3.0,1.0,2,1.0,1,b'Attchd',b'RFn',288.0,3,175.0,144.0,0.0,0.0,0.0,0.0,b'Minimum_Wood_Wire',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',24.0,2280.0,b'Regular',b'Lvl',b'FR2',b'Northpark_Villa',b'Norm',b'Twnhs',b'One_Story',6,6,1976.0,1976.0,b'Gable',b'Plywood',b'Brk Cmn',b'None',0.0,1,2,b'CBlock',3,3,1,b'ALQ',1.0,b'BLQ',492.0,443.0,1055.0,2,1055.0,0.0,0.0,1055.0,1.0,0.0,2.0,0.0,2.0,1.0,2,0.0,0,b'Attchd',b'Unf',319.0,3,0.0,29.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_PUD_1946_and_Newer',b'Residential_Low_Density',24.0,2179.0,b'Regular',b'Lvl',b'Inside',b'Northpark_Villa',b'Norm',b'Twnhs',b'Two_Story',5,4,1976.0,1976.0,b'Gable',b'Plywood',b'Brk Cmn',b'None',0.0,1,2,b'CBlock',4,3,1,b'ALQ',1.0,b'Unf',0.0,785.0,855.0,3,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'Attchd',b'RFn',460.0,3,0.0,28.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',129.0,16737.0,b'Regular',b'Lvl',b'FR3',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2004.0,2005.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',66.0,2,2,b'PConc',5,3,3,b'GLQ',3.0,b'Unf',0.0,533.0,1980.0,4,1980.0,0.0,0.0,1980.0,1.0,0.0,2.0,0.0,3.0,1.0,4,1.0,4,b'Attchd',b'Fin',770.0,3,194.0,45.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',72.0,16387.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',8,4,2006.0,2006.0,b'Hip',b'VinylSd',b'VinylSd',b'Stone',215.0,2,2,b'PConc',5,4,1,b'GLQ',3.0,b'Unf',0.0,369.0,1738.0,3,1738.0,851.0,0.0,2589.0,1.0,0.0,2.0,1.0,4.0,1.0,4,1.0,4,b'Attchd',b'RFn',831.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',111.0,16259.0,b'Regular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',8,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',370.0,1,2,b'PConc',5,4,3,b'Unf',7.0,b'Unf',0.0,1249.0,1249.0,4,1249.0,1347.0,0.0,2596.0,0.0,0.0,3.0,1.0,4.0,1.0,3,0.0,0,b'Attchd',b'RFn',840.0,3,240.0,154.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',110.0,16163.0,b'Regular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',7,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',232.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1618.0,1618.0,4,1618.0,0.0,0.0,1618.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'Fin',880.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',107.0,13891.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',9,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,3,2,b'PConc',5,4,4,b'GLQ',3.0,b'Unf',0.0,690.0,2076.0,4,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,2.0,1.0,4,1.0,4,b'Attchd',b'Fin',850.0,3,216.0,229.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',108.0,12228.0,b'Regular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',6,4,2006.0,2006.0,b'Hip',b'VinylSd',b'VinylSd',b'Stone',206.0,2,2,b'PConc',5,4,1,b'Unf',7.0,b'Unf',0.0,1721.0,1721.0,4,1740.0,0.0,0.0,1740.0,0.0,0.0,2.0,0.0,4.0,1.0,3,0.0,0,b'Attchd',b'RFn',874.0,3,0.0,43.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',120.0,14780.0,b'Slightly_Irregular',b'HLS',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2005.0,2005.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',568.0,3,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,363.0,1868.0,4,1868.0,0.0,0.0,1868.0,1.0,0.0,2.0,0.0,2.0,1.0,4,1.0,4,b'Attchd',b'Fin',1085.0,3,354.0,56.0,0.0,0.0,156.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',98.0,16033.0,b'Slightly_Irregular',b'Lvl',b'FR2',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2004.0,2005.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',378.0,2,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,572.0,1833.0,4,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',772.0,3,519.0,112.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',101.0,14215.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',380.0,2,2,b'PConc',5,3,3,b'Unf',7.0,b'Unf',0.0,1158.0,1158.0,4,1158.0,1218.0,0.0,2376.0,0.0,0.0,3.0,1.0,4.0,1.0,3,1.0,4,b'BuiltIn',b'RFn',853.0,3,240.0,154.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',108.0,13418.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2004.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',132.0,2,2,b'PConc',5,3,3,b'Unf',7.0,b'Unf',0.0,1117.0,1117.0,4,1132.0,1320.0,0.0,2452.0,0.0,0.0,3.0,1.0,4.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',691.0,3,113.0,32.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',120.0,13975.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',8,4,2005.0,2006.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',525.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1090.0,1090.0,4,1117.0,1089.0,0.0,2206.0,0.0,0.0,2.0,1.0,4.0,1.0,4,1.0,4,b'BuiltIn',b'Fin',670.0,3,148.0,95.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',80.0,10240.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',178.0,2,2,b'PConc',4,3,2,b'Unf',7.0,b'Unf',0.0,1030.0,1030.0,3,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,4,1.0,4,b'Attchd',b'RFn',878.0,3,192.0,52.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,9942.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',8,4,2005.0,2006.0,b'Gable',b'MetalSd',b'MetalSd',b'BrkFace',385.0,3,2,b'PConc',5,4,3,b'GLQ',3.0,b'Unf',0.0,316.0,1606.0,4,1625.0,466.0,0.0,2091.0,1.0,0.0,2.0,1.0,3.0,1.0,4,1.0,4,b'Attchd',b'RFn',521.0,3,194.0,84.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',85.0,11924.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',8,4,2005.0,2006.0,b'Hip',b'WdShing',b'Wd Shng',b'Stone',286.0,3,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,177.0,1175.0,4,1182.0,1142.0,0.0,2324.0,1.0,0.0,3.0,0.0,4.0,1.0,4,2.0,4,b'BuiltIn',b'Fin',736.0,3,147.0,21.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',103.0,12867.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2005.0,2006.0,b'Gable',b'CemntBd',b'CmentBd',b'None',0.0,2,2,b'PConc',5,3,3,b'Unf',7.0,b'Unf',0.0,1209.0,1209.0,4,1209.0,1044.0,0.0,2253.0,0.0,0.0,2.0,1.0,3.0,1.0,4,1.0,4,b'Attchd',b'Fin',575.0,3,243.0,142.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,10672.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',5,3,4,b'Unf',7.0,b'Unf',0.0,1054.0,1054.0,3,1054.0,1335.0,0.0,2389.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',672.0,3,176.0,64.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,11643.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2005.0,2006.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',142.0,2,2,b'PConc',5,3,3,b'GLQ',3.0,b'Unf',0.0,644.0,1524.0,4,1544.0,814.0,0.0,2358.0,1.0,0.0,2.0,1.0,4.0,1.0,4,1.0,4,b'BuiltIn',b'Fin',784.0,3,120.0,34.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',90.0,12378.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2003.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,622.0,1896.0,4,1944.0,0.0,0.0,1944.0,1.0,0.0,2.0,0.0,3.0,1.0,4,3.0,5,b'Attchd',b'Fin',708.0,3,208.0,175.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',86.0,11065.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',788.0,2,2,b'PConc',4,3,2,b'Unf',7.0,b'Unf',0.0,1085.0,1085.0,4,1120.0,850.0,0.0,1970.0,0.0,0.0,2.0,1.0,3.0,1.0,4,1.0,4,b'BuiltIn',b'Fin',753.0,3,177.0,74.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',121.0,13758.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',430.0,3,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,560.0,1792.0,4,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',925.0,3,204.0,49.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',131.0,14828.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2004.0,2005.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',674.0,3,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,397.0,1780.0,4,1780.0,0.0,0.0,1780.0,1.0,0.0,2.0,0.0,2.0,1.0,4,1.0,4,b'Attchd',b'Fin',816.0,3,144.0,68.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',72.0,11846.0,b'Slightly_Irregular',b'HLS',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'One_Story',8,4,2003.0,2004.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',562.0,2,2,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,225.0,1792.0,4,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,4,1.0,4,b'Attchd',b'Fin',874.0,3,206.0,49.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',56.0,20431.0,b'Moderately_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',8,4,2005.0,2006.0,b'Hip',b'CemntBd',b'CmentBd',b'BrkFace',870.0,3,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,438.0,1848.0,4,1848.0,880.0,0.0,2728.0,1.0,0.0,2.0,1.0,4.0,1.0,4,2.0,5,b'Attchd',b'Fin',706.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',74.0,10927.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',280.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,512.0,1058.0,4,1058.0,846.0,0.0,1904.0,1.0,0.0,2.0,1.0,3.0,1.0,4,1.0,4,b'BuiltIn',b'Fin',736.0,3,179.0,60.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,13215.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'OneFam',b'Two_Story',7,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',112.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,426.0,1420.0,4,1426.0,488.0,0.0,1914.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'BuiltIn',b'RFn',746.0,3,168.0,127.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,7052.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',240.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,705.0,1364.0,4,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',484.0,3,192.0,36.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',48.0,5911.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',8,4,2005.0,2005.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',278.0,3,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,1088.0,1560.0,4,1565.0,0.0,0.0,1565.0,1.0,0.0,2.0,0.0,2.0,1.0,4,1.0,4,b'Attchd',b'RFn',556.0,3,196.0,56.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',48.0,6955.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',94.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1368.0,1368.0,4,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',474.0,3,132.0,35.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',40.0,6792.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',94.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1368.0,1368.0,4,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',474.0,3,132.0,35.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',61.0,7740.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',8,4,2006.0,2006.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',518.0,2,2,b'PConc',5,4,1,b'GLQ',3.0,b'Unf',0.0,663.0,1686.0,4,1686.0,0.0,0.0,1686.0,1.0,0.0,2.0,0.0,1.0,1.0,4,1.0,4,b'Attchd',b'Fin',899.0,3,266.0,100.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',48.0,6373.0,b'Regular',b'Lvl',b'Inside',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',8,4,2006.0,2006.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',572.0,3,2,b'PConc',5,4,1,b'GLQ',3.0,b'Unf',0.0,1251.0,1666.0,4,1666.0,0.0,0.0,1666.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',575.0,3,228.0,75.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',0.0,3136.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2003.0,2003.0,b'Gable',b'VinylSd',b'Wd Shng',b'Stone',163.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1405.0,1405.0,4,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'RFn',478.0,3,148.0,36.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',65.0,10237.0,b'Regular',b'Lvl',b'Inside',b'Gilbert',b'RRAn',b'OneFam',b'One_Story',5,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,1288.0,1316.0,4,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',397.0,3,100.0,0.0,0.0,23.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
